name,lon,lat,height
RX_697,-0.071273,52.806555,1.5
RX_698,-0.071218,52.806544,1.5
RX_699,-0.071166,52.806534,1.5
RX_700,-0.071137,52.806528,1.5
RX_701,-0.071102,52.80652,1.5
RX_702,-0.07105,52.806508,1.5
RX_703,-0.070998,52.806496,1.5
RX_704,-0.070947,52.806485,1.5
RX_705,-0.070895,52.806472,1.5
RX_706,-0.070883,52.80647,1.5
RX_707,-0.070829,52.806459,1.5
RX_708,-0.070777,52.806449,1.5
RX_709,-0.070724,52.806439,1.5
RX_710,-0.070672,52.806428,1.5
RX_711,-0.070647,52.806423,1.5
RX_712,-0.070608,52.806415,1.5
RX_713,-0.070558,52.806405,1.5
RX_714,-0.070506,52.806394,1.5
RX_715,-0.070454,52.806384,1.5
RX_716,-0.070403,52.806373,1.5
RX_717,-0.070388,52.80637,1.5
RX_718,-0.070334,52.806358,1.5
RX_719,-0.07028,52.806346,1.5
RX_720,-0.070226,52.806335,1.5
RX_721,-0.070172,52.806323,1.5
RX_722,-0.070158,52.80632,1.5
RX_723,-0.070107,52.806309,1.5
RX_724,-0.070056,52.806297,1.5
RX_725,-0.070005,52.806286,1.5
RX_726,-0.069954,52.806275,1.5
RX_727,-0.069917,52.806267,1.5
RX_728,-0.06989,52.806261,1.5
RX_729,-0.069836,52.806249,1.5
RX_730,-0.069783,52.806238,1.5
RX_731,-0.06973,52.806226,1.5
RX_732,-0.069678,52.806215,1.5
RX_733,-0.069664,52.806212,1.5
RX_734,-0.069613,52.806201,1.5
RX_735,-0.069562,52.80619,1.5
RX_736,-0.06951,52.806178,1.5
RX_737,-0.069458,52.806167,1.5
RX_738,-0.06944,52.806163,1.5
RX_739,-0.06939,52.806153,1.5
RX_740,-0.069336,52.806142,1.5
RX_741,-0.069281,52.80613,1.5
RX_742,-0.069226,52.806119,1.5
RX_743,-0.0692,52.806113,1.5
RX_744,-0.06916,52.806104,1.5
RX_745,-0.06911,52.806091,1.5
RX_746,-0.06906,52.806079,1.5
RX_747,-0.069009,52.806067,1.5
RX_748,-0.068962,52.806055,1.5
RX_749,-0.068942,52.80605,1.5
RX_750,-0.068887,52.806036,1.5
RX_751,-0.068831,52.806022,1.5
RX_752,-0.068775,52.806008,1.5
RX_753,-0.068728,52.805997,1.5
RX_754,-0.068704,52.80599,1.5
RX_755,-0.068652,52.805975,1.5
RX_756,-0.068601,52.80596,1.5
RX_757,-0.06855,52.805945,1.5
RX_758,-0.068508,52.805933,1.5
RX_759,-0.068484,52.805925,1.5
RX_760,-0.068434,52.805909,1.5
RX_761,-0.068385,52.805893,1.5
RX_762,-0.068335,52.805877,1.5
RX_763,-0.068288,52.805862,1.5
RX_764,-0.068274,52.805857,1.5
RX_765,-0.068226,52.805842,1.5
RX_766,-0.068178,52.805827,1.5
RX_767,-0.06813,52.805812,1.5
RX_768,-0.068082,52.805797,1.5
RX_769,-0.068067,52.805792,1.5
RX_770,-0.068018,52.805777,1.5
RX_771,-0.067967,52.805762,1.5
RX_772,-0.067914,52.805746,1.5
RX_773,-0.067861,52.80573,1.5
RX_774,-0.067843,52.805725,1.5
RX_775,-0.067796,52.805712,1.5
RX_776,-0.067744,52.805699,1.5
RX_777,-0.067692,52.805685,1.5
RX_778,-0.06764,52.805671,1.5
RX_779,-0.067617,52.805665,1.5
RX_780,-0.067572,52.805654,1.5
RX_781,-0.067518,52.805642,1.5
RX_782,-0.067462,52.805628,1.5
RX_783,-0.067406,52.805615,1.5
RX_784,-0.067389,52.805611,1.5
RX_785,-0.067335,52.8056,1.5
RX_786,-0.067281,52.805589,1.5
RX_787,-0.067226,52.805577,1.5
RX_788,-0.067172,52.805566,1.5
RX_789,-0.067156,52.805563,1.5
RX_790,-0.067102,52.805552,1.5
RX_791,-0.067048,52.805542,1.5
RX_792,-0.066993,52.805531,1.5
RX_793,-0.066939,52.80552,1.5
RX_794,-0.066922,52.805517,1.5
RX_795,-0.066869,52.805508,1.5
RX_796,-0.066816,52.805498,1.5
RX_797,-0.066763,52.805488,1.5
RX_798,-0.066717,52.80548,1.5
RX_799,-0.066691,52.805476,1.5
RX_800,-0.066638,52.805468,1.5
RX_801,-0.066585,52.805459,1.5
RX_802,-0.066533,52.805451,1.5
RX_803,-0.066493,52.805445,1.5
RX_804,-0.066465,52.805441,1.5
RX_805,-0.066412,52.805433,1.5
RX_806,-0.06636,52.805425,1.5
RX_807,-0.066307,52.805417,1.5
RX_808,-0.066273,52.805412,1.5
RX_809,-0.066238,52.805407,1.5
RX_810,-0.066186,52.805401,1.5
RX_811,-0.066134,52.805395,1.5
RX_812,-0.066082,52.805389,1.5
RX_813,-0.06605,52.805385,1.5
RX_814,-0.066011,52.805381,1.5
RX_815,-0.065956,52.805376,1.5
RX_816,-0.0659,52.80537,1.5
RX_817,-0.065844,52.805365,1.5
RX_818,-0.065815,52.805362,1.5
RX_819,-0.065772,52.80536,1.5
RX_820,-0.065716,52.805357,1.5
RX_821,-0.06566,52.805354,1.5
RX_822,-0.065605,52.805351,1.5
RX_823,-0.065578,52.80535,1.5
RX_824,-0.065536,52.805349,1.5
RX_825,-0.065482,52.805348,1.5
RX_826,-0.065429,52.805347,1.5
RX_827,-0.065376,52.805346,1.5
RX_828,-0.065343,52.805345,1.5
RX_829,-0.065305,52.805345,1.5
RX_830,-0.065249,52.805344,1.5
RX_831,-0.065194,52.805344,1.5
RX_832,-0.065137,52.805344,1.5
RX_833,-0.065108,52.805343,1.5
RX_834,-0.065065,52.805344,1.5
RX_835,-0.065009,52.805344,1.5
RX_836,-0.064954,52.805344,1.5
RX_837,-0.064899,52.805345,1.5
RX_838,-0.064867,52.805345,1.5
RX_839,-0.064829,52.805346,1.5
RX_840,-0.064775,52.805348,1.5
RX_841,-0.064721,52.805349,1.5
RX_842,-0.064667,52.805351,1.5
RX_843,-0.064627,52.805352,1.5
RX_844,-0.064596,52.805354,1.5
RX_845,-0.06454,52.805357,1.5
RX_846,-0.064483,52.80536,1.5
RX_847,-0.064427,52.805364,1.5
RX_848,-0.064382,52.805367,1.5
RX_849,-0.064354,52.805369,1.5
RX_850,-0.0643,52.805373,1.5
RX_851,-0.064245,52.805377,1.5
RX_852,-0.064191,52.805381,1.5
RX_853,-0.064138,52.805385,1.5
RX_854,-0.064121,52.805387,1.5
RX_855,-0.064065,52.805392,1.5
RX_856,-0.06401,52.805396,1.5
RX_857,-0.063953,52.805402,1.5
RX_858,-0.063897,52.805406,1.5
RX_859,-0.063882,52.805408,1.5
RX_860,-0.063828,52.805413,1.5
RX_861,-0.063775,52.805418,1.5
RX_862,-0.063723,52.805422,1.5
RX_863,-0.06367,52.805427,1.5
RX_864,-0.063656,52.805428,1.5
RX_865,-0.063602,52.805432,1.5
RX_866,-0.063547,52.805436,1.5
RX_867,-0.063493,52.80544,1.5
RX_868,-0.063439,52.805443,1.5
RX_869,-0.063417,52.805445,1.5
RX_870,-0.063368,52.805448,1.5
RX_871,-0.063312,52.805452,1.5
RX_872,-0.063255,52.805456,1.5
RX_873,-0.063199,52.80546,1.5
RX_874,-0.063177,52.805462,1.5
RX_875,-0.063126,52.805465,1.5
RX_876,-0.063068,52.805469,1.5
RX_877,-0.063013,52.805473,1.5
RX_878,-0.062958,52.805477,1.5
RX_879,-0.062935,52.805478,1.5
RX_880,-0.062885,52.805481,1.5
RX_881,-0.062831,52.805485,1.5
RX_882,-0.062777,52.805488,1.5
RX_883,-0.062724,52.805492,1.5
RX_884,-0.062697,52.805493,1.5
RX_885,-0.062654,52.805496,1.5
RX_886,-0.062598,52.805499,1.5
RX_887,-0.062542,52.805502,1.5
RX_888,-0.062485,52.805505,1.5
RX_889,-0.062458,52.805507,1.5
RX_890,-0.062408,52.805509,1.5
RX_891,-0.062352,52.805512,1.5
RX_892,-0.062295,52.805515,1.5
RX_893,-0.062239,52.805517,1.5
RX_894,-0.062218,52.805518,1.5
RX_895,-0.062165,52.805518,1.5
RX_896,-0.062107,52.805517,1.5
RX_897,-0.06205,52.805516,1.5
RX_898,-0.061992,52.805515,1.5
RX_899,-0.061975,52.805515,1.5
RX_900,-0.061924,52.805511,1.5
RX_901,-0.061873,52.805507,1.5
RX_902,-0.061822,52.805504,1.5
RX_903,-0.061772,52.8055,1.5
RX_904,-0.061747,52.805498,1.5
RX_905,-0.061703,52.805493,1.5
RX_906,-0.061648,52.805485,1.5
RX_907,-0.061594,52.805478,1.5
RX_908,-0.061539,52.805471,1.5
RX_909,-0.06152,52.805468,1.5
RX_910,-0.061473,52.80546,1.5
RX_911,-0.061423,52.80545,1.5
RX_912,-0.061374,52.805441,1.5
RX_913,-0.061324,52.805432,1.5
RX_914,-0.061295,52.805427,1.5
RX_915,-0.061261,52.805419,1.5
RX_916,-0.061212,52.805407,1.5
RX_917,-0.061163,52.805396,1.5
RX_918,-0.061114,52.805385,1.5
RX_919,-0.061064,52.805373,1.5
RX_920,-0.061053,52.805371,1.5
RX_921,-0.061004,52.805359,1.5
RX_922,-0.060954,52.805348,1.5
RX_923,-0.060905,52.805336,1.5
RX_924,-0.060855,52.805324,1.5
RX_925,-0.060822,52.805317,1.5
RX_926,-0.060791,52.80531,1.5
RX_927,-0.060738,52.805297,1.5
RX_928,-0.060686,52.805285,1.5
RX_929,-0.060633,52.805272,1.5
RX_930,-0.06058,52.805259,1.5
RX_931,-0.060568,52.805257,1.5
RX_932,-0.060515,52.805244,1.5
RX_933,-0.060463,52.805231,1.5
RX_934,-0.060411,52.805219,1.5
RX_935,-0.060359,52.805207,1.5
RX_936,-0.060318,52.805197,1.5
RX_937,-0.060295,52.805191,1.5
RX_938,-0.060242,52.80518,1.5
RX_939,-0.060189,52.805167,1.5
RX_940,-0.060135,52.805155,1.5
RX_941,-0.060081,52.805143,1.5
RX_942,-0.06006,52.805138,1.5
RX_943,-0.060016,52.805128,1.5
RX_944,-0.059963,52.805116,1.5
RX_945,-0.059909,52.805103,1.5
RX_946,-0.059855,52.805091,1.5
RX_947,-0.059802,52.805078,1.5
RX_948,-0.05979,52.805076,1.5
RX_949,-0.059738,52.805064,1.5
RX_950,-0.059685,52.805053,1.5
RX_951,-0.05963,52.805041,1.5
RX_952,-0.059576,52.805029,1.5
RX_953,-0.05955,52.805023,1.5
RX_954,-0.059512,52.805015,1.5
RX_955,-0.059459,52.805003,1.5
RX_956,-0.059407,52.804991,1.5
RX_957,-0.059353,52.804978,1.5
RX_958,-0.059303,52.804967,1.5
RX_959,-0.059287,52.804963,1.5
RX_960,-0.059232,52.80495,1.5
RX_961,-0.059177,52.804937,1.5
RX_962,-0.059122,52.804924,1.5
RX_963,-0.059066,52.804911,1.5
RX_964,-0.059052,52.804908,1.5
RX_965,-0.058999,52.804895,1.5
RX_966,-0.058946,52.804883,1.5
RX_967,-0.058894,52.804871,1.5
RX_968,-0.05884,52.804858,1.5
RX_969,-0.058813,52.804852,1.5
RX_970,-0.058771,52.804842,1.5
RX_971,-0.058715,52.80483,1.5
RX_972,-0.05866,52.804818,1.5
RX_973,-0.058604,52.804805,1.5
RX_974,-0.058573,52.804798,1.5
RX_975,-0.058531,52.80479,1.5
RX_976,-0.058477,52.804779,1.5
RX_977,-0.058422,52.804768,1.5
RX_978,-0.058367,52.804756,1.5
RX_979,-0.058337,52.80475,1.5
RX_980,-0.058299,52.804743,1.5
RX_981,-0.058249,52.804733,1.5
RX_982,-0.058198,52.804723,1.5
RX_983,-0.058145,52.804713,1.5
RX_984,-0.05811,52.804707,1.5
RX_985,-0.058076,52.8047,1.5
RX_986,-0.058019,52.804689,1.5
RX_987,-0.057964,52.804678,1.5
RX_988,-0.05791,52.804668,1.5
RX_989,-0.057887,52.804663,1.5
RX_990,-0.057837,52.804657,1.5
RX_991,-0.057784,52.80465,1.5
RX_992,-0.057731,52.804642,1.5
RX_993,-0.057679,52.804635,1.5
RX_994,-0.057652,52.804632,1.5
RX_995,-0.057606,52.804626,1.5
RX_996,-0.057548,52.804619,1.5
RX_997,-0.05749,52.804612,1.5
RX_998,-0.057432,52.804605,1.5
RX_999,-0.057414,52.804603,1.5
RX_1000,-0.05736,52.804593,1.5
RX_1001,-0.057306,52.804582,1.5
RX_1002,-0.057251,52.804572,1.5
RX_1003,-0.057198,52.804562,1.5
RX_1004,-0.057183,52.804558,1.5
RX_1005,-0.057132,52.804547,1.5
RX_1006,-0.057083,52.804537,1.5
RX_1007,-0.057034,52.804526,1.5
RX_1008,-0.056983,52.804515,1.5
RX_1009,-0.056968,52.804511,1.5
RX_1010,-0.056917,52.804498,1.5
RX_1011,-0.056867,52.804486,1.5
RX_1012,-0.056817,52.804473,1.5
RX_1013,-0.056766,52.804459,1.5
RX_1014,-0.056748,52.804455,1.5
RX_1015,-0.0567,52.804441,1.5
RX_1016,-0.056649,52.804426,1.5
RX_1017,-0.056597,52.80441,1.5
RX_1018,-0.056544,52.804395,1.5
RX_1019,-0.056529,52.80439,1.5
RX_1020,-0.056481,52.804376,1.5
RX_1021,-0.056434,52.804362,1.5
RX_1022,-0.056386,52.804347,1.5
RX_1023,-0.056337,52.804332,1.5
RX_1024,-0.056323,52.804328,1.5
RX_1025,-0.056277,52.804313,1.5
RX_1026,-0.05623,52.804298,1.5
RX_1027,-0.056183,52.804283,1.5
RX_1028,-0.056136,52.804268,1.5
RX_1029,-0.05611,52.80426,1.5
RX_1030,-0.056075,52.804248,1.5
RX_1031,-0.056027,52.804231,1.5
RX_1032,-0.055979,52.804214,1.5
RX_1033,-0.05593,52.804197,1.5
RX_1034,-0.0559,52.804187,1.5
RX_1035,-0.055868,52.804176,1.5
RX_1036,-0.055819,52.80416,1.5
RX_1037,-0.055771,52.804143,1.5
RX_1038,-0.055722,52.804127,1.5
RX_1039,-0.055692,52.804117,1.5
RX_1040,-0.055663,52.804106,1.5
RX_1041,-0.055619,52.80409,1.5
RX_1042,-0.055575,52.804073,1.5
RX_1043,-0.055531,52.804056,1.5
RX_1044,-0.055487,52.80404,1.5
RX_1045,-0.055475,52.804036,1.5
RX_1046,-0.055427,52.804019,1.5
RX_1047,-0.055381,52.804003,1.5
RX_1048,-0.055335,52.803986,1.5
RX_1049,-0.055289,52.80397,1.5
RX_1050,-0.055276,52.803965,1.5
RX_1051,-0.055231,52.803946,1.5
RX_1052,-0.055187,52.803926,1.5
RX_1053,-0.055143,52.803907,1.5
RX_1054,-0.055099,52.803888,1.5
RX_1055,-0.055077,52.803878,1.5
RX_1056,-0.055047,52.803864,1.5
RX_1057,-0.055005,52.803843,1.5
RX_1058,-0.054964,52.803823,1.5
RX_1059,-0.054923,52.803803,1.5
RX_1060,-0.054882,52.803783,1.5
RX_1061,-0.054872,52.803779,1.5
RX_1062,-0.054829,52.803759,1.5
RX_1063,-0.054786,52.803739,1.5
RX_1064,-0.054743,52.803718,1.5
RX_1065,-0.054697,52.803697,1.5
RX_1066,-0.054665,52.803682,1.5
RX_1067,-0.054643,52.80367,1.5
RX_1068,-0.0546,52.803648,1.5
RX_1069,-0.054556,52.803626,1.5
RX_1070,-0.054513,52.803604,1.5
RX_1071,-0.05447,52.803582,1.5
RX_1072,-0.05446,52.803578,1.5
RX_1073,-0.054418,52.803557,1.5
RX_1074,-0.054376,52.803537,1.5
RX_1075,-0.054334,52.803516,1.5
RX_1076,-0.054293,52.803496,1.5
RX_1077,-0.054263,52.803482,1.5
RX_1078,-0.05424,52.80347,1.5
RX_1079,-0.054196,52.803448,1.5
RX_1080,-0.054151,52.803427,1.5
RX_1081,-0.054108,52.803405,1.5
RX_1082,-0.054064,52.803384,1.5
RX_1083,-0.054056,52.803379,1.5
RX_1084,-0.054014,52.803358,1.5
RX_1085,-0.053974,52.803336,1.5
RX_1086,-0.053933,52.803315,1.5
RX_1087,-0.053892,52.803294,1.5
RX_1088,-0.053857,52.803275,1.5
RX_1089,-0.053844,52.803268,1.5
RX_1090,-0.053803,52.803247,1.5
RX_1091,-0.053762,52.803225,1.5
RX_1092,-0.053722,52.803203,1.5
RX_1093,-0.053681,52.803181,1.5
RX_1094,-0.053653,52.803167,1.5
RX_1095,-0.053631,52.803155,1.5
RX_1096,-0.053587,52.803131,1.5
RX_1097,-0.053544,52.803108,1.5
RX_1098,-0.053501,52.803085,1.5
RX_1099,-0.053457,52.803062,1.5
RX_1100,-0.053448,52.803057,1.5
RX_1101,-0.053405,52.803034,1.5
RX_1102,-0.053362,52.803012,1.5
RX_1103,-0.053319,52.802989,1.5
RX_1104,-0.053275,52.802967,1.5
RX_1105,-0.053237,52.802947,1.5
RX_1106,-0.053223,52.80294,1.5
RX_1107,-0.053182,52.802919,1.5
RX_1108,-0.053141,52.802899,1.5
RX_1109,-0.053099,52.802878,1.5
RX_1110,-0.053058,52.802857,1.5
RX_1111,-0.053023,52.80284,1.5
RX_1112,-0.053008,52.802833,1.5
RX_1113,-0.052966,52.802814,1.5
RX_1114,-0.052924,52.802794,1.5
RX_1115,-0.052882,52.802774,1.5
RX_1116,-0.05284,52.802755,1.5
RX_1117,-0.052812,52.802742,1.5
RX_1118,-0.052787,52.80273,1.5
RX_1119,-0.052739,52.802709,1.5
RX_1120,-0.052692,52.802688,1.5
RX_1121,-0.052644,52.802667,1.5
RX_1122,-0.052596,52.802645,1.5
RX_1123,-0.052586,52.802641,1.5
RX_1124,-0.052541,52.802622,1.5
RX_1125,-0.052496,52.802602,1.5
RX_1126,-0.05245,52.802583,1.5
RX_1127,-0.052405,52.802563,1.5
RX_1128,-0.052359,52.802544,1.5
RX_1129,-0.052349,52.802539,1.5
RX_1130,-0.0523,52.802518,1.5
RX_1131,-0.052252,52.802498,1.5
RX_1132,-0.052203,52.802477,1.5
RX_1133,-0.052155,52.802456,1.5
RX_1134,-0.052122,52.802442,1.5
RX_1135,-0.052099,52.802432,1.5
RX_1136,-0.052053,52.802413,1.5
RX_1137,-0.052007,52.802394,1.5
RX_1138,-0.051962,52.802375,1.5
RX_1139,-0.051917,52.802357,1.5
RX_1140,-0.051897,52.802348,1.5
RX_1141,-0.051863,52.802335,1.5
RX_1142,-0.051817,52.802317,1.5
RX_1143,-0.051771,52.802298,1.5
RX_1144,-0.051724,52.80228,1.5
RX_1145,-0.051679,52.802261,1.5
RX_1146,-0.051667,52.802257,1.5
RX_1147,-0.051623,52.802239,1.5
RX_1148,-0.051576,52.802219,1.5
RX_1149,-0.051529,52.8022,1.5
RX_1150,-0.051482,52.802181,1.5
RX_1151,-0.051435,52.802162,1.5
RX_1152,-0.051426,52.802158,1.5
RX_1153,-0.051377,52.802138,1.5
RX_1154,-0.051329,52.802118,1.5
RX_1155,-0.051282,52.802098,1.5
RX_1156,-0.051233,52.802078,1.5
RX_1157,-0.051202,52.802065,1.5
RX_1158,-0.051176,52.802054,1.5
RX_1159,-0.051129,52.802035,1.5
RX_1160,-0.051082,52.802016,1.5
RX_1161,-0.051036,52.801997,1.5
RX_1162,-0.050989,52.801978,1.5
RX_1163,-0.050973,52.801972,1.5
RX_1164,-0.050932,52.801955,1.5
RX_1165,-0.050886,52.801936,1.5
RX_1166,-0.05084,52.801917,1.5
RX_1167,-0.050794,52.801897,1.5
RX_1168,-0.050748,52.801879,1.5
RX_1169,-0.050739,52.801875,1.5
RX_1170,-0.050692,52.801854,1.5
RX_1171,-0.050645,52.801834,1.5
RX_1172,-0.050599,52.801813,1.5
RX_1173,-0.050553,52.801793,1.5
RX_1174,-0.050518,52.801778,1.5
RX_1175,-0.050499,52.80177,1.5
RX_1176,-0.050455,52.801752,1.5
RX_1177,-0.050411,52.801734,1.5
RX_1178,-0.050366,52.801716,1.5
RX_1179,-0.050321,52.801697,1.5
RX_1180,-0.050287,52.801683,1.5
RX_1181,-0.050266,52.801676,1.5
RX_1182,-0.050216,52.801657,1.5
RX_1183,-0.050167,52.801638,1.5
RX_1184,-0.050118,52.80162,1.5
RX_1185,-0.050069,52.801601,1.5
RX_1186,-0.050048,52.801593,1.5
RX_1187,-0.050011,52.80158,1.5
RX_1188,-0.049964,52.801562,1.5
RX_1189,-0.049915,52.801545,1.5
RX_1190,-0.049868,52.801527,1.5
RX_1191,-0.049819,52.801509,1.5
RX_1192,-0.04981,52.801506,1.5
RX_1193,-0.049761,52.80149,1.5
RX_1194,-0.049712,52.801474,1.5
RX_1195,-0.049663,52.801457,1.5
RX_1196,-0.049614,52.801441,1.5
RX_1197,-0.049575,52.801428,1.5
RX_1198,-0.049554,52.801422,1.5
RX_1199,-0.049505,52.801406,1.5
RX_1200,-0.049455,52.80139,1.5
RX_1201,-0.049404,52.801375,1.5
RX_1202,-0.049354,52.801359,1.5
RX_1203,-0.049332,52.801352,1.5
RX_1204,-0.049291,52.80134,1.5
RX_1205,-0.049237,52.801325,1.5
RX_1206,-0.049185,52.801311,1.5
RX_1207,-0.049132,52.801296,1.5
RX_1208,-0.049082,52.801282,1.5
RX_1209,-0.049068,52.801278,1.5
RX_1210,-0.049017,52.801264,1.5
RX_1211,-0.048966,52.80125,1.5
RX_1212,-0.048916,52.801236,1.5
RX_1213,-0.048865,52.801222,1.5
RX_1214,-0.048835,52.801213,1.5
RX_1215,-0.048805,52.801205,1.5
RX_1216,-0.048756,52.801191,1.5
RX_1217,-0.048707,52.801177,1.5
RX_1218,-0.048658,52.801164,1.5
RX_1219,-0.04861,52.80115,1.5
RX_1220,-0.048592,52.801145,1.5
RX_1221,-0.048546,52.801132,1.5
RX_1222,-0.048492,52.801118,1.5
RX_1223,-0.048439,52.801103,1.5
RX_1224,-0.048384,52.801088,1.5
RX_1225,-0.048338,52.801075,1.5
RX_1226,-0.048319,52.80107,1.5
RX_1227,-0.048267,52.801055,1.5
RX_1228,-0.048216,52.801041,1.5
RX_1229,-0.048165,52.801027,1.5
RX_1230,-0.048113,52.801013,1.5
RX_1231,-0.04809,52.801007,1.5
RX_1232,-0.04805,52.800996,1.5
RX_1233,-0.047997,52.800983,1.5
RX_1234,-0.047945,52.80097,1.5
RX_1235,-0.047893,52.800957,1.5
RX_1236,-0.047848,52.800945,1.5
RX_1237,-0.047832,52.800942,1.5
RX_1238,-0.047783,52.800931,1.5
RX_1239,-0.047734,52.800921,1.5
RX_1240,-0.047685,52.800911,1.5
RX_1241,-0.047636,52.800901,1.5
RX_1242,-0.047593,52.800892,1.5
RX_1243,-0.047573,52.800888,1.5
RX_1244,-0.047517,52.800879,1.5
RX_1245,-0.04746,52.800871,1.5
RX_1246,-0.047405,52.800862,1.5
RX_1247,-0.047349,52.800853,1.5
RX_1248,-0.047332,52.80085,1.5
RX_1249,-0.047283,52.800844,1.5
RX_1250,-0.047228,52.800837,1.5
RX_1251,-0.047174,52.80083,1.5
RX_1252,-0.04712,52.800823,1.5
RX_1253,-0.047072,52.800817,1.5
RX_1254,-0.047054,52.800815,1.5
RX_1255,-0.047001,52.800808,1.5
RX_1256,-0.046948,52.800802,1.5
RX_1257,-0.046896,52.800796,1.5
RX_1258,-0.046844,52.80079,1.5
RX_1259,-0.04682,52.800787,1.5
RX_1260,-0.046778,52.800782,1.5
RX_1261,-0.046723,52.800775,1.5
RX_1262,-0.046666,52.800769,1.5
RX_1263,-0.046609,52.800763,1.5
RX_1264,-0.046558,52.800757,1.5
RX_1265,-0.04654,52.800754,1.5
RX_1266,-0.046485,52.800746,1.5
RX_1267,-0.04643,52.800738,1.5
RX_1268,-0.046375,52.800731,1.5
RX_1269,-0.046319,52.800723,1.5
RX_1270,-0.0463,52.80072,1.5
RX_1271,-0.046251,52.800712,1.5
RX_1272,-0.046197,52.800703,1.5
RX_1273,-0.046142,52.800693,1.5
RX_1274,-0.046088,52.800684,1.5
RX_1275,-0.046053,52.800678,1.5
RX_1276,-0.04602,52.800672,1.5
RX_1277,-0.045965,52.800663,1.5
RX_1278,-0.045911,52.800653,1.5
RX_1279,-0.045857,52.800644,1.5
RX_1280,-0.045808,52.800635,1.5
RX_1281,-0.045788,52.800631,1.5
RX_1282,-0.045734,52.800619,1.5
RX_1283,-0.045681,52.800607,1.5
RX_1284,-0.045628,52.800595,1.5
RX_1285,-0.045576,52.800584,1.5
RX_1286,-0.045562,52.800581,1.5
RX_1287,-0.045508,52.80057,1.5
RX_1288,-0.045454,52.800559,1.5
RX_1289,-0.0454,52.800547,1.5
RX_1290,-0.045345,52.800536,1.5
RX_1291,-0.045323,52.800532,1.5
RX_1292,-0.045281,52.800524,1.5
RX_1293,-0.04523,52.800514,1.5
RX_1294,-0.045179,52.800505,1.5
RX_1295,-0.045128,52.800496,1.5
RX_1296,-0.045088,52.800488,1.5
RX_1297,-0.045066,52.800485,1.5
RX_1298,-0.045013,52.800477,1.5
RX_1299,-0.044961,52.800469,1.5
RX_1300,-0.044908,52.800461,1.5
RX_1301,-0.044856,52.800454,1.5
RX_1302,-0.044843,52.800452,1.5
RX_1303,-0.044788,52.800446,1.5
RX_1304,-0.044735,52.80044,1.5
RX_1305,-0.044681,52.800435,1.5
RX_1306,-0.044627,52.800429,1.5
RX_1307,-0.04459,52.800425,1.5
RX_1308,-0.044563,52.800423,1.5
RX_1309,-0.044511,52.800418,1.5
RX_1310,-0.044458,52.800414,1.5
RX_1311,-0.044405,52.80041,1.5
RX_1312,-0.044354,52.800405,1.5
RX_1313,-0.04433,52.800403,1.5
RX_1314,-0.044285,52.800401,1.5
RX_1315,-0.044229,52.800398,1.5
RX_1316,-0.044173,52.800395,1.5
RX_1317,-0.044117,52.800391,1.5
RX_1318,-0.044062,52.800388,1.5
RX_1319,-0.044049,52.800387,1.5
RX_1320,-0.043993,52.800383,1.5
RX_1321,-0.043937,52.800379,1.5
RX_1322,-0.043881,52.800375,1.5
RX_1323,-0.043825,52.80037,1.5
RX_1324,-0.043797,52.800368,1.5
RX_1325,-0.043758,52.800366,1.5
RX_1326,-0.043704,52.800362,1.5
RX_1327,-0.043649,52.800358,1.5
RX_1328,-0.043595,52.800355,1.5
RX_1329,-0.043538,52.800351,1.5
RX_1330,-0.043525,52.80035,1.5
RX_1331,-0.043468,52.800346,1.5
RX_1332,-0.04341,52.800342,1.5
RX_1333,-0.043354,52.800338,1.5
RX_1334,-0.043297,52.800334,1.5
RX_1335,-0.04326,52.800332,1.5
RX_1336,-0.043227,52.800329,1.5
RX_1337,-0.043168,52.800325,1.5
RX_1338,-0.04311,52.80032,1.5
RX_1339,-0.043052,52.800316,1.5
RX_1340,-0.042993,52.800312,1.5
RX_1341,-0.042978,52.800311,1.5
RX_1342,-0.042919,52.800306,1.5
RX_1343,-0.042859,52.800302,1.5
RX_1344,-0.042801,52.800298,1.5
RX_1345,-0.04274,52.800294,1.5
RX_1346,-0.042725,52.800293,1.5
RX_1347,-0.04267,52.800289,1.5
RX_1348,-0.042615,52.800285,1.5
RX_1349,-0.04256,52.800282,1.5
RX_1350,-0.042504,52.800278,1.5
RX_1351,-0.042483,52.800277,1.5
RX_1352,-0.042429,52.800273,1.5
RX_1353,-0.042372,52.800268,1.5
RX_1354,-0.042314,52.800264,1.5
RX_1355,-0.042255,52.80026,1.5
RX_1356,-0.042235,52.800258,1.5
RX_1357,-0.042182,52.800255,1.5
RX_1358,-0.042126,52.800251,1.5
RX_1359,-0.04207,52.800247,1.5
RX_1360,-0.042012,52.800243,1.5
RX_1361,-0.04199,52.800242,1.5
RX_1362,-0.041936,52.800241,1.5
RX_1363,-0.041878,52.800239,1.5
RX_1364,-0.041822,52.800238,1.5
RX_1365,-0.041765,52.800237,1.5
RX_1366,-0.041748,52.800237,1.5
RX_1367,-0.041691,52.800236,1.5
RX_1368,-0.041635,52.800235,1.5
RX_1369,-0.041579,52.800234,1.5
RX_1370,-0.041522,52.800233,1.5
RX_1371,-0.041503,52.800233,1.5
RX_1372,-0.041447,52.800233,1.5
RX_1373,-0.041391,52.800233,1.5
RX_1374,-0.041335,52.800233,1.5
RX_1375,-0.041283,52.800233,1.5
RX_1376,-0.04126,52.800234,1.5
