meas_lon,meas_lat,meas_pl_db,matched_rx_name,match_distance_m
-0.1349,51.5303,86.71000000000001,RX_1,4.618206471210652e-05
-0.1349,51.5303,87.35,RX_1,4.618206471210652e-05
-0.135,51.5303,86.88,RX_3,0.00018333795174502147
-0.135,51.5303,87.2,RX_3,0.00018333795174502147
-0.1351,51.5303,87.76,RX_5,2.1656217158867125e-05
-0.1351,51.5303,98.43,RX_5,2.1656217158867125e-05
-0.1352,51.5303,101.36,RX_7,0.0001398153218970508
-0.1352,51.5303,102.1,RX_7,0.0001398153218970508
-0.1352,51.5302,101.86,RX_11,0.00014995760795905527
-0.1352,51.5302,102.85,RX_11,0.00014995760795905527
-0.1352,51.5302,102.86,RX_11,0.00014995760795905527
-0.1352,51.5302,103.54,RX_11,0.00014995760795905527
-0.1352,51.5302,102.43,RX_11,0.00014995760795905527
-0.1352,51.5302,103.06,RX_11,0.00014995760795905527
-0.1353,51.5302,104.49,RX_19,1.3131180571897384e-05
-0.1353,51.5302,103.19,RX_19,1.3131180571897384e-05
-0.1353,51.5302,103.48,RX_19,1.3131180571897384e-05
-0.1353,51.5302,104.85,RX_19,1.3131180571897384e-05
-0.1353,51.5302,104.96,RX_19,1.3131180571897384e-05
-0.1353,51.5301,103.77,RX_22,6.320406782006085e-05
-0.1353,51.5301,104.14,RX_22,6.320406782006085e-05
-0.1353,51.5301,104.53,RX_22,6.320406782006085e-05
-0.1354,51.5301,102.31,RX_25,0.00017539756165658673
-0.1354,51.5301,101.8,RX_25,0.00017539756165658673
-0.1354,51.5301,101.85,RX_25,0.00017539756165658673
-0.1354,51.5301,103.71,RX_25,0.00017539756165658673
-0.1354,51.5301,102.99,RX_25,0.00017539756165658673
-0.1354,51.5301,100.84,RX_25,0.00017539756165658673
-0.1354,51.5301,101.01,RX_25,0.00017539756165658673
-0.1355,51.5301,101.76,RX_30,0.0001040440425127869
-0.1355,51.53,101.09,RX_31,7.750327596333425e-05
-0.1355,51.53,103.58,RX_31,7.750327596333425e-05
-0.1356,51.53,104.16,RX_35,9.83552930398675e-06
-0.1356,51.53,103.37,RX_35,9.83552930398675e-06
-0.1356,51.53,103.18,RX_35,9.83552930398675e-06
-0.1357,51.53,104.31,RX_36,9.698672171540544e-05
-0.1357,51.53,103.5,RX_36,9.698672171540544e-05
-0.1357,51.53,106.0,RX_36,9.698672171540544e-05
-0.1358,51.53,103.08,RX_40,0.0001838807678793482
-0.1358,51.53,101.26,RX_40,0.0001838807678793482
-0.1359,51.53,103.33,RX_41,0.00012083183652761978
-0.1359,51.53,102.69,RX_41,0.00012083183652761978
-0.136,51.5299,101.25,RX_43,0.0001308095139130972
-0.136,51.53,103.65,RX_44,3.438185487413211e-05
-0.1361,51.53,105.4,RX_46,5.1887917930381635e-05
-0.1361,51.53,106.09,RX_46,5.1887917930381635e-05
-0.1361,51.53,106.24,RX_46,5.1887917930381635e-05
-0.1361,51.53,104.51,RX_46,5.1887917930381635e-05
-0.1361,51.5299,103.46,RX_49,6.898999397084113e-05
-0.1361,51.5299,104.94,RX_49,6.898999397084113e-05
-0.1362,51.5299,102.36,RX_53,7.452281826080922e-06
-0.1362,51.5299,103.78,RX_53,7.452281826080922e-06
-0.1362,51.5299,107.17,RX_53,7.452281826080922e-06
-0.1363,51.5299,105.9,RX_54,5.4053464260222875e-05
-0.1365,51.5298,106.1,RX_56,4.3235040864233115e-05
-0.1365,51.5298,105.41,RX_56,4.3235040864233115e-05
-0.1366,51.5298,106.16,RX_57,6.923259529096601e-06
-0.1367,51.5298,109.83,RX_58,2.9230691677004815e-05
-0.1368,51.5298,108.69,RX_59,6.508859709662613e-05
-0.1368,51.5298,108.42,RX_59,6.508859709662613e-05
-0.1369,51.5298,107.02,RX_62,0.00010079007843319458
-0.1369,51.5298,108.16,RX_62,0.00010079007843319458
-0.1369,51.5298,108.78,RX_62,0.00010079007843319458
-0.137,51.5298,107.13,RX_64,0.00013621501506952735
-0.137,51.5298,107.77,RX_64,0.00013621501506952735
-0.1371,51.5298,107.86,RX_66,0.00017147334439162769
-0.1371,51.5299,107.4,RX_68,0.00014603467474699162
-0.1371,51.5299,106.24,RX_68,0.00014603467474699162
-0.1372,51.5299,106.45,RX_70,0.00018600507950210032
-0.1372,51.5299,107.63,RX_70,0.00018600507950210032
-0.1373,51.5299,106.82,RX_71,0.00012676706305659612
-0.1373,51.5299,107.68,RX_71,0.00012676706305659612
-0.1374,51.5299,108.44,RX_73,6.77518584454344e-05
-0.1374,51.5298,109.72,RX_74,0.00011548663294279865
-0.1374,51.5298,111.13,RX_74,0.00011548663294279865
-0.1374,51.5298,111.42,RX_74,0.00011548663294279865
-0.1374,51.5297,113.49,RX_77,0.00016411995060079662
-0.1375,51.5297,114.21,RX_78,0.00015415338188882118
-0.1375,51.5296,112.92,RX_81,0.00016311449385121273
-0.1375,51.5296,113.77,RX_81,0.00016311449385121273
-0.1375,51.5296,114.19,RX_81,0.00016311449385121273
-0.1375,51.5295,111.62,RX_82,8.811709751757984e-05
-0.1375,51.5295,112.97,RX_82,8.811709751757984e-05
-0.1374,51.5295,112.69,RX_84,0.0001268873302297921
-0.1374,51.5294,112.96,RX_89,7.544998887276955e-05
-0.1374,51.5294,111.43,RX_89,7.544998887276955e-05
-0.1374,51.5294,109.45,RX_89,7.544998887276955e-05
-0.1374,51.5294,109.42,RX_89,7.544998887276955e-05
-0.1374,51.5294,108.08,RX_89,7.544998887276955e-05
-0.1373,51.5294,110.51,RX_90,0.00013841005591053586
-0.1373,51.5294,109.91,RX_90,0.00013841005591053586
-0.1373,51.5294,113.03,RX_90,0.00013841005591053586
-0.1372,51.5294,111.57,RX_94,0.00019017910631553023
-0.1372,51.5294,111.05,RX_94,0.00019017910631553023
-0.1371,51.5294,109.99,RX_96,0.00012753815159823476
-0.1371,51.5294,109.49,RX_96,0.00012753815159823476
-0.137,51.5294,109.46,RX_97,6.525001598290655e-05
-0.137,51.5293,107.5,RX_99,2.028646270286891e-05
-0.137,51.5293,107.32,RX_99,2.028646270286891e-05
-0.1369,51.5293,109.51,RX_100,6.628838227661023e-05
-0.1369,51.5293,107.22,RX_100,6.628838227661023e-05
-0.1369,51.5293,107.4,RX_100,6.628838227661023e-05
-0.1368,51.5293,107.66,RX_103,0.00015261822079373904
-0.1368,51.5293,107.53,RX_103,0.00015261822079373904
-0.1368,51.5292,105.7,RX_105,0.00014597882719190176
-0.1367,51.5292,106.83,RX_106,3.534057198810878e-05
-0.1367,51.5292,105.52,RX_106,3.534057198810878e-05
-0.1367,51.5292,106.16,RX_106,3.534057198810878e-05
-0.1367,51.5292,104.82,RX_106,3.534057198810878e-05
-0.1366,51.5291,107.64,RX_113,0.00017588495125326573
-0.1366,51.5291,105.69,RX_113,0.00017588495125326573
-0.1366,51.5291,104.93,RX_113,0.00017588495125326573
-0.1366,51.5291,103.78,RX_113,0.00017588495125326573
-0.1365,51.529,105.77,RX_115,0.00012276073393589909
-0.1365,51.529,104.67,RX_115,0.00012276073393589909
-0.1365,51.529,104.95,RX_115,0.00012276073393589909
-0.1365,51.529,105.51,RX_115,0.00012276073393589909
-0.1364,51.529,104.04,RX_118,0.00010999276272609929
-0.1364,51.529,105.28,RX_118,0.00010999276272609929
-0.1364,51.5289,104.93,RX_120,7.761427447463096e-05
-0.1364,51.5289,103.56,RX_120,7.761427447463096e-05
-0.1363,51.5289,103.78,RX_124,0.00013084350639313327
-0.1363,51.5289,104.14,RX_124,0.00013084350639313327
-0.1363,51.5289,105.09,RX_124,0.00013084350639313327
-0.1363,51.5288,104.41,RX_125,8.026129224785841e-05
-0.1362,51.5288,103.41,RX_126,0.00010426863480624923
-0.1362,51.5288,102.32,RX_126,0.00010426863480624923
-0.1362,51.5287,103.76,RX_129,0.00013022093801021286
-0.1362,51.5287,103.87,RX_129,0.00013022093801021286
-0.1362,51.5287,104.52,RX_129,0.00013022093801021286
-0.1361,51.5287,101.6,RX_131,3.078479471440834e-05
-0.1361,51.5286,103.38,RX_133,0.00016383519308470798
-0.1361,51.5286,103.11,RX_133,0.00016383519308470798
-0.1361,51.5286,101.22,RX_133,0.00016383519308470798
-0.136,51.5286,100.4,RX_135,9.170175116254866e-05
-0.136,51.5285,101.81,RX_136,1.838748262938292e-05
-0.136,51.5285,100.87,RX_136,1.838748262938292e-05
-0.1359,51.5285,101.5,RX_138,0.00013037990894708743
-0.1359,51.5285,101.89,RX_138,0.00013037990894708743
-0.1359,51.5285,102.51,RX_138,0.00013037990894708743
-0.1359,51.5284,101.33,RX_141,0.00017444677096587198
-0.1358,51.5284,100.74,RX_142,8.720907842310002e-05
-0.1358,51.5284,100.17,RX_142,8.720907842310002e-05
-0.1358,51.5283,100.62,RX_144,2.428639878892502e-05
-0.1358,51.5283,100.84,RX_144,2.428639878892502e-05
-0.1357,51.5283,100.38,RX_146,4.067497857179221e-05
-0.1357,51.5282,100.06,RX_147,7.995610789192069e-05
-0.1357,51.5282,100.38,RX_147,7.995610789192069e-05
-0.1356,51.5282,100.39,RX_149,0.00011897204879677214
-0.1356,51.5282,99.88,RX_149,0.00011897204879677214
-0.1356,51.5281,100.26,RX_151,0.00013572839930572355
-0.1356,51.5281,98.86,RX_151,0.00013572839930572355
-0.1355,51.5281,98.61,RX_153,0.00015055171300332794
-0.1355,51.5281,98.78,RX_153,0.00015055171300332794
-0.1355,51.528,97.7,RX_155,0.00014347292591166704
-0.1355,51.528,98.25,RX_155,0.00014347292591166704
-0.1354,51.528,98.74,RX_159,0.00013437864705237334
-0.1354,51.528,97.71,RX_159,0.00013437864705237334
-0.1354,51.528,97.4,RX_159,0.00013437864705237334
-0.1354,51.528,99.55,RX_159,0.00013437864705237334
-0.1354,51.528,99.08,RX_159,0.00013437864705237334
-0.1353,51.5279,97.59,RX_162,7.072727370409914e-05
-0.1353,51.5279,97.79,RX_162,7.072727370409914e-05
-0.1353,51.5279,99.01,RX_162,7.072727370409914e-05
-0.1353,51.5279,98.51,RX_162,7.072727370409914e-05
-0.1352,51.5278,99.93,RX_167,4.1919788200147135e-05
-0.1352,51.5278,102.07,RX_167,4.1919788200147135e-05
-0.1351,51.5278,100.57,RX_168,9.785752457918588e-05
-0.1351,51.5277,100.56,RX_170,0.00019208353816641037
-0.1351,51.5277,101.4,RX_170,0.00019208353816641037
-0.135,51.5277,100.2,RX_171,0.00011150251004596993
-0.135,51.5276,102.22,RX_174,1.5426997284182107e-05
-0.135,51.5276,100.89,RX_174,1.5426997284182107e-05
-0.135,51.5276,100.35,RX_174,1.5426997284182107e-05
-0.1349,51.5276,99.26,RX_175,0.00012013724904315359
-0.1349,51.5275,97.94,RX_177,0.00012259826923757873
-0.1349,51.5275,98.39,RX_177,0.00012259826923757873
-0.1348,51.5275,97.8,RX_178,1.5551802992754843e-05
-0.1348,51.5274,97.67,RX_180,0.00017899289317366233
-0.1348,51.5274,97.03,RX_180,0.00017899289317366233
-0.1347,51.5274,100.06,RX_181,5.886947737513623e-05
-0.1347,51.5274,98.43,RX_181,5.886947737513623e-05
-0.1347,51.5273,96.23,RX_183,0.00013717210454427067
-0.1346,51.5273,96.69,RX_186,7.775118062142174e-05
-0.1346,51.5273,103.08,RX_186,7.775118062142174e-05
-0.1346,51.5273,103.81,RX_186,7.775118062142174e-05
-0.1346,51.5273,104.35,RX_186,7.775118062142174e-05
-0.1345,51.5272,104.77,RX_188,4.646256509136084e-05
-0.1345,51.5272,104.6,RX_188,4.646256509136084e-05
-0.1345,51.5272,104.73,RX_188,4.646256509136084e-05
-0.1345,51.5271,105.25,RX_191,0.00019551591659435565
-0.1344,51.5271,106.63,RX_194,3.098671303497784e-05
-0.1344,51.5271,106.04,RX_194,3.098671303497784e-05
-0.1344,51.5271,107.5,RX_194,3.098671303497784e-05
-0.1343,51.527,106.62,RX_197,0.00015639532840000696
-0.1343,51.527,105.94,RX_197,0.00015639532840000696
-0.1343,51.527,108.19,RX_197,0.00015639532840000696
-0.1343,51.527,107.11,RX_197,0.00015639532840000696
-0.1343,51.5269,107.94,RX_199,5.493953002342386e-05
-0.1342,51.5269,108.8,RX_201,6.341030970525296e-05
-0.1342,51.5269,109.06,RX_201,6.341030970525296e-05
-0.1342,51.5269,109.08,RX_201,6.341030970525296e-05
-0.1342,51.5269,109.3,RX_201,6.341030970525296e-05
-0.1341,51.5268,112.12,RX_207,0.00015718335530726403
-0.1341,51.5268,113.04,RX_207,0.00015718335530726403
-0.1341,51.5268,113.49,RX_207,0.00015718335530726403
-0.1341,51.5268,114.44,RX_207,0.00015718335530726403
-0.1341,51.5268,111.55,RX_207,0.00015718335530726403
-0.134,51.5267,114.92,RX_212,3.367135352183106e-05
-0.134,51.5267,112.86,RX_212,3.367135352183106e-05
-0.134,51.5267,112.32,RX_212,3.367135352183106e-05
-0.134,51.5267,112.68,RX_212,3.367135352183106e-05
-0.1339,51.5266,114.16,RX_214,4.401746484808605e-05
-0.1339,51.5266,110.21,RX_214,4.401746484808605e-05
-0.1338,51.5266,111.8,RX_217,8.649377806332017e-05
-0.1338,51.5266,112.97,RX_217,8.649377806332017e-05
-0.1338,51.5266,109.73,RX_217,8.649377806332017e-05
-0.1338,51.5265,113.81,RX_218,7.103791871753513e-05
-0.1337,51.5265,114.64,RX_221,9.066026235951145e-05
-0.1337,51.5265,113.49,RX_221,9.066026235951145e-05
-0.1337,51.5265,113.65,RX_221,9.066026235951145e-05
-0.1336,51.5264,115.13,RX_222,4.8422247382143936e-05
-0.1335,51.5264,116.39,RX_223,4.353115716255866e-05
-0.1335,51.5264,116.73,RX_223,4.353115716255866e-05
-0.1334,51.5264,116.09,RX_225,3.951961377291856e-05
-0.1334,51.5264,116.09,RX_225,3.951961377291856e-05
-0.1334,51.5264,116.8,RX_225,3.951961377291856e-05
-0.1333,51.5265,118.31,RX_229,0.00017321229213234946
-0.1333,51.5265,117.72,RX_229,0.00017321229213234946
-0.1333,51.5265,117.84,RX_229,0.00017321229213234946
-0.1332,51.5265,119.16,RX_232,0.00019373016439334855
-0.1332,51.5265,119.65,RX_232,0.00019373016439334855
-0.1331,51.5265,118.91,RX_235,0.00017615750022424286
-0.1331,51.5265,120.29,RX_235,0.00017615750022424286
-0.1331,51.5265,114.38,RX_235,0.00017615750022424286
-0.133,51.5266,116.55,RX_237,5.81869237492289e-05
-0.133,51.5266,115.58,RX_237,5.81869237492289e-05
-0.1329,51.5266,117.84,RX_238,0.00010251180480537136
-0.1329,51.5266,117.49,RX_238,0.00010251180480537136
-0.1328,51.5266,118.68,RX_241,0.00014977256820068982
-0.1328,51.5266,118.64,RX_241,0.00014977256820068982
-0.1328,51.5267,119.68,RX_242,1.887044331919925e-05
-0.1327,51.5267,119.19,RX_243,8.906486805989445e-05
-0.1326,51.5267,120.48,RX_244,0.00016035281848736819
-0.1326,51.5267,118.98,RX_244,0.00016035281848736819
-0.1325,51.5267,118.56,RX_246,0.0001596803569703194
-0.1325,51.5267,118.23,RX_246,0.0001596803569703194
-0.1325,51.5268,118.79,RX_248,0.00017617668380522883
-0.1324,51.5268,119.07,RX_250,0.00012157505807019706
-0.1324,51.5268,117.11,RX_250,0.00012157505807019706
-0.1324,51.5268,116.64,RX_250,0.00012157505807019706
-0.1324,51.5268,116.08,RX_250,0.00012157505807019706
-0.1323,51.5268,111.75,RX_253,2.5222640798827358e-05
-0.1323,51.5268,113.83,RX_253,2.5222640798827358e-05
-0.1322,51.5268,113.93,RX_255,7.271594516527462e-05
-0.1322,51.5269,113.95,RX_256,9.095091549237145e-05
-0.1321,51.5269,116.09,RX_258,0.0001798060679904408
-0.1321,51.5269,115.96,RX_258,0.0001798060679904408
-0.132,51.5269,118.85,RX_259,5.8828290735328546e-05
-0.132,51.5269,117.77,RX_259,5.8828290735328546e-05
-0.132,51.5269,116.62,RX_259,5.8828290735328546e-05
-0.1319,51.527,118.03,RX_262,0.00015553379404695792
-0.1319,51.527,116.45,RX_262,0.00015553379404695792
-0.1318,51.527,114.88,RX_265,9.187036961688336e-05
-0.1318,51.527,115.18,RX_265,9.187036961688336e-05
-0.1317,51.527,116.73,RX_266,5.86425523193393e-05
-0.1317,51.527,117.57,RX_266,5.86425523193393e-05
-0.1317,51.5271,118.65,RX_268,0.00019363436608964532
-0.1316,51.5271,117.67,RX_269,2.622019570177678e-05
-0.1316,51.5271,118.27,RX_269,2.622019570177678e-05
-0.1316,51.5271,118.7,RX_269,2.622019570177678e-05
-0.1315,51.5271,118.41,RX_274,0.00014859602476121464
-0.1315,51.5271,119.99,RX_274,0.00014859602476121464
-0.1315,51.5271,119.63,RX_274,0.00014859602476121464
-0.1314,51.5271,119.37,RX_275,7.136882370613103e-05
-0.1314,51.5272,118.49,RX_276,0.00014567245290256133
-0.1313,51.5272,115.12,RX_278,5.0699270687669264e-05
-0.1313,51.5272,117.17,RX_278,5.0699270687669264e-05
-0.1313,51.5272,117.39,RX_278,5.0699270687669264e-05
-0.1312,51.5272,114.16,RX_281,0.0001457389061071732
-0.1312,51.5272,115.88,RX_281,0.0001457389061071732
-0.1311,51.5272,116.21,RX_282,5.096849296791797e-05
-0.1311,51.5273,117.96,RX_283,0.00015048822773126372
-0.131,51.5273,120.05,RX_285,7.049603498443437e-05
-0.131,51.5273,120.67,RX_285,7.049603498443437e-05
-0.131,51.5273,121.32,RX_285,7.049603498443437e-05
-0.1309,51.5273,116.75,RX_287,9.976023875107515e-05
-0.1309,51.5273,113.66,RX_287,9.976023875107515e-05
-0.1309,51.5273,108.93,RX_287,9.976023875107515e-05
-0.1308,51.5274,102.63,RX_290,9.507002939272644e-05
-0.1308,51.5274,110.62,RX_290,9.507002939272644e-05
-0.1308,51.5274,112.38,RX_290,9.507002939272644e-05
-0.1307,51.5274,114.2,RX_293,5.035665805889057e-05
-0.1307,51.5274,116.86,RX_293,5.035665805889057e-05
-0.1306,51.5274,116.39,RX_296,0.0001952088074735162
-0.1306,51.5274,116.56,RX_296,0.0001952088074735162
-0.1306,51.5274,121.02,RX_296,0.0001952088074735162
-0.1305,51.5275,122.08,RX_298,9.90922045750558e-05
-0.1305,51.5275,123.48,RX_298,9.90922045750558e-05
-0.1305,51.5275,124.48,RX_298,9.90922045750558e-05
-0.1304,51.5275,125.14,RX_301,2.217080264651154e-05
-0.1304,51.5275,124.9,RX_301,2.217080264651154e-05
-0.1303,51.5275,126.15,RX_303,0.0001418812523727222
-0.1303,51.5275,126.34,RX_303,0.0001418812523727222
-0.1302,51.5276,125.83,RX_305,0.00014072428920306458
-0.1302,51.5276,126.27,RX_305,0.00014072428920306458
-0.1301,51.5276,124.9,RX_307,0.0001562719472694008
-0.1301,51.5276,124.24,RX_307,0.0001562719472694008
-0.13,51.5277,126.37,RX_309,0.0001589434946505715
-0.13,51.5277,126.78,RX_309,0.0001589434946505715
-0.1299,51.5277,126.5,RX_311,0.00016219869062982452
-0.1299,51.5277,126.47000000000004,RX_311,0.00016219869062982452
-0.1299,51.5277,124.9,RX_311,0.00016219869062982452
-0.1299,51.5277,125.52,RX_311,0.00016219869062982452
-0.1298,51.5277,123.65,RX_317,9.223852505067948e-05
-0.1298,51.5277,124.15,RX_317,9.223852505067948e-05
-0.1298,51.5277,125.86,RX_317,9.223852505067948e-05
-0.1297,51.5277,123.49,RX_318,2.3483027276593428e-05
-0.1297,51.5278,122.63,RX_320,0.00012414589015726792
-0.1297,51.5278,125.69,RX_320,0.00012414589015726792
-0.1296,51.5278,124.06,RX_321,0.00016868963900162296
-0.1296,51.5278,123.76,RX_321,0.00016868963900162296
-0.1296,51.5278,124.05,RX_321,0.00016868963900162296
-0.1295,51.5278,123.17,RX_325,0.00017754110874285928
-0.1295,51.5278,122.4,RX_325,0.00017754110874285928
-0.1295,51.5279,122.05,RX_326,8.124168574346321e-05
-0.1294,51.5279,121.84,RX_327,6.098413107840738e-05
-0.1294,51.5279,120.55,RX_327,6.098413107840738e-05
-0.1293,51.5279,115.62,RX_330,4.088965662482347e-05
-0.1293,51.5279,115.38,RX_330,4.088965662482347e-05
-0.1293,51.5279,117.41,RX_330,4.088965662482347e-05
-0.1292,51.5279,121.2,RX_332,2.129604345554575e-05
-0.1292,51.528,120.67,RX_333,5.968116735978656e-06
-0.1291,51.528,122.95,RX_335,5.243636473559917e-06
-0.1291,51.528,121.34,RX_335,5.243636473559917e-06
-0.129,51.528,120.98,RX_336,1.1458681508467169e-05
-0.129,51.528,121.68,RX_336,1.1458681508467169e-05
-0.129,51.528,121.13,RX_336,1.1458681508467169e-05
-0.1289,51.528,122.22,RX_339,1.379657953687347e-05
-0.1289,51.5281,121.9,RX_340,6.603826124843188e-05
-0.1289,51.5281,121.51,RX_340,6.603826124843188e-05
-0.1288,51.5281,120.53,RX_342,9.579473100082064e-05
-0.1288,51.5281,121.11,RX_342,9.579473100082064e-05
-0.1287,51.5281,124.35,RX_344,7.051357738588035e-05
-0.1287,51.5281,122.93,RX_344,7.051357738588035e-05
-0.1287,51.5282,122.81,RX_346,3.158045164805079e-05
-0.1286,51.5282,122.49,RX_349,8.618699626054667e-05
-0.1286,51.5282,123.37,RX_349,8.618699626054667e-05
-0.1286,51.5282,124.08,RX_349,8.618699626054667e-05
-0.1285,51.5282,121.85,RX_351,5.46896696271775e-05
-0.1285,51.5282,125.66,RX_351,5.46896696271775e-05
-0.1284,51.5282,123.6,RX_352,6.385851961360315e-06
-0.1284,51.5283,124.05,RX_353,1.997358451457187e-05
-0.1283,51.5283,124.65,RX_354,6.056342708030223e-05
-0.1283,51.5283,123.89,RX_354,6.056342708030223e-05
-0.1282,51.5283,124.85,RX_356,5.533676293583468e-05
-0.1282,51.5283,125.08,RX_356,5.533676293583468e-05
-0.1282,51.5283,125.53,RX_356,5.533676293583468e-05
-0.1281,51.5284,125.47,RX_360,7.932315669682392e-05
-0.1281,51.5284,125.54,RX_360,7.932315669682392e-05
-0.128,51.5284,124.21,RX_362,1.158313263416422e-05
-0.128,51.5284,125.93,RX_362,1.158313263416422e-05
-0.1279,51.5284,126.55,RX_363,9.390806967588298e-05
-0.1279,51.5285,125.08,RX_365,4.23411163802222e-06
-0.1279,51.5285,125.54,RX_365,4.23411163802222e-06
-0.1278,51.5285,127.0,RX_367,6.461433373017078e-05
-0.1278,51.5285,127.73000000000002,RX_367,6.461433373017078e-05
-0.1277,51.5285,126.72000000000004,RX_368,6.571347119882896e-05
-0.1277,51.5285,126.54000000000002,RX_368,6.571347119882896e-05
-0.1277,51.5286,126.84,RX_370,2.4338879179906326e-05
-0.1276,51.5286,126.54000000000002,RX_371,1.759689653902384e-05
-0.1276,51.5286,125.47,RX_371,1.759689653902384e-05
-0.1276,51.5286,126.33,RX_371,1.759689653902384e-05
-0.1275,51.5286,127.04000000000002,RX_374,5.8387393246687873e-05
-0.1275,51.5286,125.64,RX_374,5.8387393246687873e-05
-0.1274,51.5286,127.37,RX_377,9.686648323859176e-05
-0.1274,51.5286,125.99,RX_377,9.686648323859176e-05
-0.1274,51.5286,125.77,RX_377,9.686648323859176e-05
-0.1273,51.5287,124.25,RX_379,8.249978151076009e-05
-0.1273,51.5287,123.73,RX_379,8.249978151076009e-05
-0.1272,51.5287,123.92,RX_381,9.763455510289133e-05
-0.1272,51.5287,123.76,RX_381,9.763455510289133e-05
-0.1272,51.5287,123.32,RX_381,9.763455510289133e-05
-0.1271,51.5287,125.14,RX_384,8.142416811895098e-05
-0.1271,51.5288,124.52,RX_385,7.986810022156613e-06
-0.1271,51.5288,122.52,RX_385,7.986810022156613e-06
-0.127,51.5288,123.66,RX_388,4.054476095574103e-06
-0.127,51.5288,122.74,RX_388,4.054476095574103e-06
-0.1269,51.5288,123.19,RX_391,1.0535262413877752e-05
-0.1269,51.5288,123.92,RX_391,1.0535262413877752e-05
-0.1269,51.5288,124.24,RX_391,1.0535262413877752e-05
-0.1268,51.5289,124.85,RX_392,5.593615995461714e-06
-0.1268,51.5289,121.48,RX_392,5.593615995461714e-06
-0.1267,51.5289,123.4,RX_396,3.92628749637874e-05
-0.1267,51.5289,122.77,RX_396,3.92628749637874e-05
-0.1267,51.5289,123.99,RX_396,3.92628749637874e-05
-0.1266,51.5289,121.55,RX_397,7.331098309236763e-05
-0.1266,51.529,121.38,RX_398,8.742611651281906e-05
-0.1265,51.529,122.85,RX_399,2.8738965807560996e-05
-0.1265,51.529,121.37,RX_399,2.8738965807560996e-05
-0.1264,51.529,122.99,RX_401,3.0487323095142144e-05
-0.1264,51.529,123.45,RX_401,3.0487323095142144e-05
-0.1264,51.529,121.78,RX_401,3.0487323095142144e-05
-0.1263,51.529,119.81,RX_405,8.977122156948427e-05
-0.1263,51.529,120.08,RX_405,8.977122156948427e-05
-0.1262,51.5291,123.65,RX_407,8.712764854337929e-05
-0.1262,51.5291,121.95,RX_407,8.712764854337929e-05
-0.1262,51.5291,124.96,RX_407,8.712764854337929e-05
-0.1261,51.5291,125.72,RX_411,2.4627839096384426e-05
-0.1261,51.5291,128.06,RX_411,2.4627839096384426e-05
-0.1261,51.5291,127.34,RX_411,2.4627839096384426e-05
-0.126,51.5292,127.98000000000002,RX_412,4.736107278294033e-05
-0.126,51.5292,126.60000000000002,RX_412,4.736107278294033e-05
-0.126,51.5292,125.98,RX_412,4.736107278294033e-05
-0.1259,51.5292,126.23000000000002,RX_415,3.946508652217174e-05
-0.1259,51.5292,126.93,RX_415,3.946508652217174e-05
-0.1258,51.5293,128.24,RX_419,8.846564076310439e-05
-0.1258,51.5293,127.51,RX_419,8.846564076310439e-05
-0.1258,51.5293,129.38,RX_419,8.846564076310439e-05
-0.1257,51.5293,125.26,RX_420,4.530065412116568e-05
-0.1257,51.5293,125.25,RX_420,4.530065412116568e-05
-0.1256,51.5294,128.44,RX_422,7.089428125122849e-05
-0.1256,51.5294,127.56,RX_422,7.089428125122849e-05
-0.1256,51.5294,127.5,RX_422,7.089428125122849e-05
-0.1255,51.5294,126.4,RX_425,3.3946140789878335e-05
-0.1255,51.5294,123.96,RX_425,3.3946140789878335e-05
-0.1254,51.5294,124.99,RX_428,3.428889222243527e-06
-0.1254,51.5294,125.96,RX_428,3.428889222243527e-06
-0.1254,51.5295,124.11,RX_429,6.16517172231428e-05
-0.1253,51.5295,125.57,RX_430,7.393779263079727e-05
-0.1253,51.5295,126.02,RX_430,7.393779263079727e-05
-0.1252,51.5295,126.7,RX_432,8.591117746990536e-05
-0.1252,51.5295,125.72,RX_432,8.591117746990536e-05
-0.1251,51.5295,126.8,RX_434,9.775175247824236e-05
-0.125,51.5296,128.5,RX_435,6.929318051972557e-05
-0.125,51.5296,129.33,RX_435,6.929318051972557e-05
-0.1249,51.5296,130.52,RX_440,5.627254797788284e-05
-0.1249,51.5296,128.05,RX_440,5.627254797788284e-05
-0.1249,51.5296,130.74,RX_440,5.627254797788284e-05
-0.1249,51.5296,130.5,RX_440,5.627254797788284e-05
-0.1248,51.5296,129.7,RX_442,4.2953485035656916e-05
-0.1248,51.5296,132.64,RX_442,4.2953485035656916e-05
-0.1248,51.5296,128.65,RX_442,4.2953485035656916e-05
-0.1247,51.5296,129.83,RX_444,2.9480470326400763e-05
-0.1247,51.5297,130.66000000000005,RX_445,8.472977031287888e-05
-0.1247,51.5297,131.43,RX_445,8.472977031287888e-05
-0.1246,51.5297,130.33,RX_447,7.287972878044848e-05
-0.1246,51.5297,129.94,RX_447,7.287972878044848e-05
-0.1246,51.5297,132.36,RX_447,7.287972878044848e-05
-0.1245,51.5297,130.99,RX_450,3.45522479008057e-05
-0.1245,51.5297,131.5,RX_450,3.45522479008057e-05
-0.1244,51.5297,131.51,RX_452,3.996843385271581e-06
-0.1244,51.5298,133.27,RX_453,3.3475026283758094e-06
-0.1244,51.5298,134.08,RX_453,3.3475026283758094e-06
-0.1243,51.5298,133.67000000000002,RX_455,5.9841874288763916e-05
